country_code,month,day,relative_active_users
country129,2,20,2.28539E-05
country96,2,5,1.94779E-06
country112,3,9,0.000445434
country87,1,20,1.43332E-05
country183,1,11,0.000268486
country77,6,18,0.000655601
country197,3,12,9.25348E-05
country95,4,24,1.55823E-05
country83,6,5,0.001959488
country95,4,25,1.36345E-05
country43,3,12,0.010363617
country161,5,29,0.002555339
country218,1,25,5.28228E-05
country163,6,28,4.86947E-05
country204,2,21,7.18467E-06
country108,5,5,0.008398532
country82,4,28,1.75833E-05
country113,3,20,0.002203683
country151,4,25,2.08186E-05
country78,3,24,0.000148435
country209,1,27,0.091798517
country74,4,2,0.001581605
country189,5,27,1.75301E-05
country192,6,26,2.57907E-06
country127,6,21,0.003905098
country34,1,18,1.85646E-06
country18,3,2,0.006768934
country141,4,19,0.130701947
country209,4,30,0.134159405
country139,5,16,0.000416827
country106,1,10,8.4212E-05
country59,1,9,1.75301E-05
country49,6,6,6.44264E-05
country35,4,23,0.000742779
country108,4,21,0.008750528
country201,4,10,9.73895E-06
country63,6,7,0.000112521
country164,5,31,0.002348107
country85,6,3,0.005760267
country19,1,25,3.29258E-05
country212,1,11,2.02927E-05
country170,1,26,0.000370869
country49,3,27,5.70187E-05
country177,2,4,0.002594202
country218,2,6,5.93395E-05
country232,3,23,7.79116E-06
country50,1,13,0.000170598
country64,6,29,3.20454E-05
country138,2,14,0.000150731
country226,4,15,0.002566152
country46,6,11,0.000555707
country57,3,10,0.003137321
country23,5,13,0.011608882
country199,3,19,6.51595E-06
country56,2,16,1.26091E-05
country108,2,28,0.011427671
country223,3,19,0.003400093
country190,4,6,2.50539E-06
country145,3,2,0.000302768
country167,2,4,4.48286E-05
country51,4,15,0.005292041
country77,1,3,0.000427884
country152,4,2,3.16997E-05
country41,4,17,1.48056E-06
country194,5,6,0.009214948
country63,4,30,8.36664E-05
country182,5,28,0.000144572
country225,3,21,0.000217288
country61,1,7,0.00842419
country112,4,3,0.000456112
country3,2,2,0.00539122
country40,5,24,7.80258E-06
country55,5,28,2.37845E-05
country5,5,31,0.001081966
country217,6,3,0.008950626
country17,2,2,0.000201696
country162,4,1,4.28514E-05
country183,2,23,0.000291989
country37,5,15,0.000132111
country165,5,18,1.94779E-06
country230,4,10,1.94779E-06
country157,4,19,0.000199999
country143,3,25,6.16523E-06
country142,2,27,0.001382931
country153,3,27,0.003191222
country140,4,11,3.89558E-06
country167,3,6,3.11611E-05
country41,1,2,1.82692E-06
country84,6,5,1.61867E-06
country162,2,12,8.3755E-05
country164,5,3,0.002533678
country167,3,2,5.90141E-05
country16,6,25,0.006356587
country222,6,7,7.79116E-06
country32,6,5,0.004342704
country155,6,12,4.82211E-06
country209,5,24,0.115503486
country179,2,16,0.000163866
country154,6,14,6.96551E-06
country26,1,6,2.6249E-05
country101,6,16,0.000762435
country203,3,16,9.62899E-06
country58,2,7,6.23293E-05
country42,2,2,0.000518078
country216,3,3,1.06484E-05
country231,3,21,1.75301E-05
country219,2,22,0.000170465
country6,4,24,0.004368375
country129,3,5,1.64844E-05
country54,2,5,3.53477E-05
country208,2,1,0.000356842
country18,5,3,0.005156257
country23,5,7,0.012457798
country151,3,11,4.5283E-05
country145,1,3,0.000298874
country218,1,19,5.41376E-05
country37,6,21,0.00015611
country207,2,13,0.080358718
country182,6,13,0.000150883
country20,2,24,0.062813519
country60,6,2,0.003939278
country24,4,10,3.42047E-06
country77,4,29,0.000508274
country29,5,21,4.62167E-06
country102,2,17,0.000290299
country160,6,8,0.000472438
country103,1,9,0.000892789
country199,2,6,8.32245E-06
country19,5,17,2.53178E-05
country50,3,14,0.000210119
country226,6,7,0.002807486
country34,1,4,1.88265E-06
country227,1,11,0.00017943
country52,5,16,0.502472429
country170,2,7,0.000399958
country68,4,27,7.31569E-05
country221,1,6,3.56988E-05
country152,1,3,4.2219E-05
country71,3,13,0.009724092
country73,1,23,4.51826E-05
country204,4,27,1.51325E-05
country82,6,4,2.43611E-05
country20,4,29,0.053958743
country232,2,23,7.79116E-06
country61,3,2,0.008844913
country112,4,23,0.00049922
country145,3,29,0.000328273
country217,6,26,0.009515583
country81,2,4,2.21348E-06
country106,6,6,3.88091E-05
country170,3,25,0.0004728
country232,4,20,1.16867E-05
country227,2,7,0.000190768
country194,6,3,0.010651905
country176,6,6,0.001381141
country53,2,29,0.000177837
country67,1,11,5.84337E-06
country3,6,6,0.005496531
country49,4,30,5.33734E-05
country231,4,15,1.36345E-05
country109,4,25,0.043501293
country36,5,23,1.94779E-06
country120,1,22,0.01105955
country152,1,10,4.34154E-05
country222,3,28,1.36345E-05
country206,3,9,0.039491342
country197,6,3,8.08768E-05
country168,6,25,0.003636279
country2,5,20,0.578196067
country86,1,22,5.27373E-05
country110,2,17,6.86866E-05
country68,1,8,6.09415E-05
country148,1,3,5.10514E-05
country13,5,25,7.79116E-06
country131,5,25,8.28924E-06
country49,5,11,4.37442E-05
country11,3,20,0.048686911
country87,2,22,1.69132E-05
country228,5,11,0.001133614
country82,6,6,2.86491E-05
country208,5,31,0.000256231
country59,3,24,1.55823E-05
country66,6,3,0.006902967
country93,2,10,2.08895E-06
country5,2,1,0.000907258
country77,6,29,0.000662992
country120,2,29,0.011172521
country173,5,14,0.000302426
country111,2,22,0.0005461
country148,3,3,3.0721E-05
country113,4,6,0.00178921
country153,6,22,0.003745586
country6,6,21,0.00426375
country9,4,18,0.001268011
country131,6,12,8.57563E-06
country202,6,15,1.31825E-06
country215,4,27,5.48677E-05
country78,4,19,0.000105191
country50,3,25,0.000274884
country66,6,5,0.007263308
country73,5,10,3.1998E-05
country230,2,11,1.94779E-06
country148,2,16,3.84761E-05
country232,5,25,1.16867E-05
country152,1,31,4.47271E-05
country78,4,11,0.000137657
country224,1,2,2.2132E-06
country73,6,1,4.20129E-05
country85,4,23,0.00554575
country116,2,18,1.2611E-05
country150,3,17,2.98572E-06
country120,2,25,0.011053706
country33,1,13,0.004338454
country201,1,24,3.89558E-06
country163,4,24,5.06425E-05
country104,3,19,0.005412541
country153,3,8,0.002771717
country103,3,10,0.001013267
country148,4,25,2.62267E-05
country231,6,18,1.55823E-05
country6,4,7,0.003978982
country161,3,15,0.002989704
country136,3,23,0.000382539
country48,5,6,0.000105293
country156,4,18,2.70324E-05
country70,5,10,1.94779E-06
country155,4,12,5.12045E-06
country167,3,29,5.56395E-05
country223,4,14,0.002889433
country170,6,10,0.000633195
country172,6,10,6.88255E-06
country157,1,12,0.000282013
country32,1,16,0.00559041
country97,2,27,2.52769E-05
country56,6,25,9.56286E-06
country19,4,25,3.15218E-05
country111,4,26,0.000573657
country138,3,7,0.000127623
country157,1,18,0.000291464
country6,4,5,0.004020622
country140,6,25,3.89558E-06
country185,2,14,0.007456139
country39,1,12,0.000761996
country175,6,25,0.000309066
country126,4,22,0.000852394
country198,2,26,2.77554E-05
country3,1,17,0.005009724
country225,3,3,0.000257353
country220,5,10,5.84337E-06
country179,3,26,0.000154397
country50,6,28,0.000334137
country96,3,12,3.89558E-06
country227,4,20,0.000129509
country188,2,1,1.83247E-06
country58,5,10,4.09036E-05
country94,4,23,3.20745E-05
country140,1,30,1.94779E-06
country157,6,11,0.000257437
country104,2,29,0.004220914
country54,6,10,2.49516E-05
country197,5,5,8.36663E-05
country9,3,28,0.001398513
country219,2,24,0.000150426
country19,5,10,2.97124E-05
country108,3,16,0.010249219
country190,4,7,2.5104E-06
country186,2,23,1.79258E-06
country183,1,13,0.000284419
country180,3,9,0.000798594
country163,4,7,6.03815E-05
country2,5,21,0.599166302
country142,3,24,0.001585501
country28,4,26,0.000654716
country226,6,25,0.002687327
country102,4,17,0.000236764
country148,6,4,2.56044E-05
country40,2,7,2.54508E-06
country200,4,1,5.59738E-06
country97,3,31,2.23895E-05
country151,3,29,3.70589E-05
country16,4,24,0.005109119
country49,1,6,4.7121E-05
country31,4,11,0.000154363
country172,1,13,4.43111E-06
country134,1,20,1.90247E-05
country154,2,29,2.54288E-06
country191,2,20,1.05497E-05
country147,6,20,0.000198675
country200,6,7,1.3642E-05
country215,4,11,7.08552E-05
country74,6,6,0.001174517
country227,4,4,0.000145882
country151,2,20,3.88516E-05
country222,2,24,1.75301E-05
country102,5,2,0.000263015
country170,4,5,0.00039654
country64,5,20,3.46477E-05
country190,3,24,2.44603E-06
country5,2,23,0.0009291
country141,5,13,0.145120724
country74,1,20,0.001441364
country186,6,24,3.17637E-06
country104,1,26,0.004398158
country17,5,14,0.000235574
country106,4,27,6.22115E-05
country154,1,19,2.25573E-06
country130,6,24,9.95488E-05
country68,3,8,7.58104E-05
country159,6,4,0.105549918
country159,4,19,0.086083696
country102,1,19,0.000227057
country52,1,9,0.521127942
country101,1,7,0.000410923
country89,3,11,9.73895E-06
country4,3,15,2.53213E-05
country172,5,5,9.29625E-06
country48,4,12,5.27852E-05
country195,6,4,1.3476E-06
country44,1,23,0.000599278
country109,5,20,0.041377638
country57,1,11,0.002782111
country97,2,9,7.18502E-06
country214,4,23,0.007604775
country138,3,5,0.000116505
country134,4,28,7.03334E-06
country107,6,29,0.002578768
country134,6,23,3.06608E-05
country208,4,6,0.000316327
country16,2,18,0.004391906
country139,6,11,0.000642771
country199,5,29,6.98817E-06
country120,1,29,0.010710895
country39,1,14,0.000794023
country91,5,2,1.72411E-05
country69,1,17,0.000100902
country13,1,1,1.16867E-05
country176,3,25,0.001508547
country177,5,31,0.003534653
country206,5,25,0.031194704
country134,5,25,1.56676E-05
country32,6,23,0.003807589
country83,3,17,0.001669292
country191,6,9,1.88223E-05
country91,4,3,2.74076E-05
country127,5,6,0.003474797
country107,5,9,0.001918797
country222,6,15,7.79116E-06
country220,2,11,3.89558E-06
country39,3,10,0.000773669
country215,1,25,4.78288E-05
country183,3,26,0.000331537
country100,1,25,0.000151578
country103,4,7,0.00100667
country36,1,22,5.84337E-06
country120,6,18,0.011669208
country206,3,26,0.044475871
country206,6,30,0.028207885
country12,5,23,0.000244802
country232,4,12,1.55823E-05
country68,3,17,8.20101E-05
country115,6,6,2.04017E-05
country36,5,29,3.89558E-06
country103,6,1,0.001034669
country130,3,19,8.47602E-05
country19,3,22,2.61421E-05
country136,4,13,0.000197276
country152,4,30,2.83589E-05
country192,5,22,1.38037E-06
country161,5,5,0.002447013
country192,2,1,5.17162E-06
country49,1,30,5.87291E-05
country128,1,20,3.89558E-06
country221,1,7,3.37861E-05
country53,1,11,0.000121591
country182,4,10,0.000222215
country134,5,14,1.49945E-05
country177,4,19,0.003119006
country128,1,13,1.94779E-06
country170,6,7,0.000569552
country4,3,24,2.92168E-05
country163,4,30,6.23293E-05
country90,6,30,0.000206807
country225,3,30,0.000226016
country86,5,11,7.77838E-05
country185,5,14,0.0053311
country31,6,14,0.000154979
country181,6,19,0.001092849
country166,1,20,0.000229332
country163,5,3,4.86947E-05
country63,4,28,8.97954E-05
country28,3,5,0.000637626
country141,6,2,0.151335947
country171,2,22,5.40426E-06
country67,5,13,9.73895E-06
country96,6,17,7.79116E-06
country94,5,6,2.16622E-05
country106,4,13,5.11533E-05
country139,1,4,0.000603815
country154,5,25,3.29007E-06
country136,5,26,0.000244196
country158,2,8,2.08478E-06
country35,3,7,0.00074241
country176,1,13,0.001669176
country215,4,14,6.61897E-05
country43,5,8,0.008218462
country12,4,12,0.000194645
country198,3,4,3.05528E-05
country153,3,22,0.0032582
country30,3,13,0.000431079
country2,5,6,0.551793096
country160,2,15,0.000495461
country49,3,31,4.12764E-05
country52,2,15,0.612857676
country116,5,7,6.65861E-06
country141,6,25,0.178750524
country201,5,9,1.16867E-05
country176,6,10,0.001386103
country210,4,24,3.29814E-05
country59,3,1,9.73895E-06
country2,5,31,0.594378809
country55,6,19,7.32824E-05
country21,5,15,2.29702E-06
country102,4,10,0.000241768
country135,4,2,6.46216E-05
country58,4,15,5.25903E-05
country101,6,6,0.000826731
country124,3,6,0.00532416
country194,4,25,0.009065766
country107,1,6,0.001582347
country149,6,19,9.89614E-05
country73,4,4,2.86623E-05
country68,3,3,9.14755E-05
country89,1,7,3.89558E-06
country229,5,2,0.000163617
country11,3,21,0.042502668
country209,3,26,0.119547241
country173,1,19,0.000205272
country124,6,5,0.005194301
country231,6,25,1.16867E-05
country185,4,23,0.005866742
country42,5,24,0.000451966
country101,5,8,0.000530685
country9,3,1,0.001334236
country21,2,11,2.09104E-06
country83,3,18,0.001714677
country143,4,12,6.59815E-06
country220,3,1,3.89558E-06
country75,2,13,1.94779E-06
country149,5,19,8.88185E-05
country94,5,10,1.9916E-05
country64,1,16,4.26342E-05
country38,6,20,3.89558E-06
country78,2,12,0.000113029
country205,2,9,2.05238E-05
country106,3,22,7.31351E-05
country89,1,24,7.79116E-06
country32,5,31,0.003827198
country142,5,1,0.001182308
country73,5,19,4.38182E-05
country17,1,22,0.000204849
country38,6,13,5.84337E-06
country222,3,18,5.84337E-06
country141,2,12,0.133101168
country122,2,14,5.64859E-05
country85,4,20,0.005408168
country175,1,17,0.000204431
country173,2,5,0.000182219
country82,5,8,2.19594E-05
country28,1,15,0.001048329
country201,1,9,7.79116E-06
country156,6,7,2.87637E-05
country162,6,6,6.81726E-05
country84,2,8,1.81968E-06
country210,5,24,1.96814E-05
country38,2,15,1.94779E-06
country18,1,14,0.006873811
country48,6,20,9.08874E-05
country33,1,31,0.005839477
country29,3,8,4.29647E-06
country111,5,7,0.000557084
country159,3,1,0.078013514
country191,3,28,6.57483E-06
country152,1,6,3.59812E-05
country199,5,22,4.6263E-06
country159,5,27,0.097203426
country47,2,10,0.000119859
country117,4,15,3.33882E-06
country19,5,1,3.85067E-05
country94,6,7,3.06932E-05
country176,2,11,0.001579873
country159,1,14,0.06862153
country145,3,9,0.000298703
country5,1,25,0.000852054
country113,1,28,0.002179842
country164,3,1,0.002936702
country36,6,5,3.89558E-06
country174,1,6,2.01915E-06
country142,1,9,0.001281646
country142,4,23,0.00120763
country183,3,6,0.000306751
country55,5,21,3.85485E-05
country182,6,26,0.000161192
country220,4,9,7.79116E-06
country83,3,29,0.001613545
country31,1,21,0.00012509
country185,4,19,0.005126582
country231,5,26,9.73895E-06
country151,1,6,3.9768E-05
country98,3,19,7.82963E-05
country146,6,21,9.55963E-05
country31,6,25,0.000176026
country171,2,3,5.00952E-06
country211,1,1,0.003498804
country144,1,17,0.001476803
country23,3,10,0.012893672
country186,1,18,3.71292E-06
country68,6,14,9.75796E-05
country32,3,9,0.004693723
country56,1,10,3.04086E-05
country27,6,3,1.34795E-05
country106,4,16,6.45999E-05
country199,4,1,2.19819E-06
country5,3,17,0.001035927
country142,6,28,0.001125822
country120,5,3,0.010414831
country97,4,30,2.44215E-05
country231,2,14,2.53213E-05
country214,2,14,0.006106047
country78,6,18,0.000125825
country7,2,24,0.016811244
country32,1,10,0.005755054
country48,5,18,6.47522E-05
country114,4,29,4.52116E-06
country181,1,24,0.000579309
country107,5,2,0.002105904
country169,6,10,0.002049196
country57,3,17,0.003056081
country118,1,30,8.78345E-06
country122,5,16,3.89558E-05
country219,3,23,0.000160041
country31,5,28,0.000166781
country57,3,1,0.002992636
country229,3,14,0.000179823
country120,6,29,0.009133186
country227,4,29,0.000112742
country3,6,14,0.005615744
country39,5,18,0.000589423
country216,6,24,3.17637E-06
country204,1,27,7.35927E-06
country12,2,2,0.000162161
country133,4,24,1.31396E-05
country203,3,15,1.20122E-05
country212,4,24,1.79945E-05
country89,4,8,1.94779E-06
country31,2,22,0.000123905
country27,5,29,6.65946E-06
country81,4,28,2.61797E-06
country232,2,19,9.73895E-06
country13,3,13,2.14257E-05
country203,1,4,1.66776E-05
country187,2,25,2.30833E-06
country6,6,28,0.004131961
country186,2,5,3.6503E-06
country141,5,1,0.157252558
country90,2,18,0.000281044
country185,3,29,0.006121903
country30,3,27,0.000362146
country157,2,13,0.000260727
country47,4,17,8.83115E-05
country66,4,3,0.006912705
country139,2,5,0.000671987
country151,3,2,3.51127E-05
country198,4,4,2.24586E-05
country141,3,2,0.128429602
country63,4,27,8.70729E-05
country82,2,6,1.26747E-05
country128,6,12,7.79116E-06
country82,2,12,1.55783E-05
country228,2,8,0.001511485
country54,3,14,3.2452E-05
country3,6,15,0.005476994
country77,4,15,0.000490317
country4,6,7,2.72691E-05
country176,5,30,0.001313609
country168,2,26,0.002863417
country119,1,28,0.000159719
country209,1,18,0.084849761
country211,2,8,0.004510633
country217,4,6,0.007759186
country28,6,1,0.000830455
country60,5,19,0.003839487
country109,3,18,0.057452828
country152,3,22,4.87347E-05
country190,5,30,2.79082E-06
country7,6,1,0.018891775
country49,5,25,5.76283E-05
country26,3,9,2.36542E-05
country149,3,28,7.9621E-05
country211,4,14,0.004969983
country109,6,24,0.036277772
country77,4,24,0.000563682
country151,6,13,3.43711E-05
country17,3,24,0.000211028
country137,5,26,0.003340114
country155,1,16,1.86018E-06
country226,3,19,0.003320176
country209,6,18,0.149730854
country140,2,26,1.94779E-06
country58,3,4,7.20682E-05
country128,3,1,1.36345E-05
country116,3,26,1.21405E-05
country5,4,28,0.001086333
country134,2,21,1.61482E-05
country104,4,21,0.004223515
country60,4,30,0.00377173
country148,2,22,3.96696E-05
country149,1,27,0.000114069
country221,4,3,2.0667E-05
country127,6,8,0.003557548
country206,6,24,0.029740391
country42,4,30,0.000459356
country226,6,4,0.003212691
country148,2,18,2.83252E-05
country179,2,4,0.000136845
country28,3,13,0.000839876
country13,3,28,1.16867E-05
country175,6,18,0.00031343
country156,6,28,4.02158E-05
country66,5,27,0.00667118
country179,3,31,0.000142733
country63,5,31,0.000100323
country27,1,8,8.73047E-06
country154,5,14,3.18343E-06
country77,3,31,0.000472979
country216,6,13,4.81729E-06
country124,1,9,0.005222625
country79,1,19,0.000158697
country229,6,20,0.000165562
country149,4,14,8.51702E-05
country192,6,27,2.57391E-06
country153,6,28,0.003813515
country183,2,17,0.000281694
country58,5,18,5.45381E-05
country66,5,4,0.00607126
country69,5,16,0.000147318
country68,4,23,9.8494E-05
country120,5,29,0.011180313
country210,5,14,3.82011E-05
country197,1,14,7.11104E-05
